행정구역명,행정구역코드,구분수준,STRD_YYMM,총인구수,20대이하_인구,20대_인구,30대_인구,40대_인구,50대_인구,60대이상_인구
충청북도 증평군,4374500000,시군구,202605,36724.0,5539.0,3509.0,4500.0,5208.0,6190.0,11778.0
충청북도 진천군,4375000000,시군구,202605,85558.0,13958.0,7304.0,10641.0,13626.0,14659.0,25370.0
충청북도 괴산군,4376000000,시군구,202605,37428.0,2769.0,2107.0,2109.0,3088.0,6195.0,21160.0
충청북도 음성군,4377000000,시군구,202605,95787.0,11623.0,8152.0,10024.0,12290.0,17826.0,35872.0
충청북도 단양군,4380000000,시군구,202605,26623.0,2210.0,1518.0,1575.0,2327.0,4507.0,14486.0
충청남도,4400000000,시도,202605,2138517.0,326177.0,209005.0,252221.0,310923.0,353966.0,686225.0
충청남도 천안시,4413000000,시군구,202605,665858.0,110872.0,84543.0,98381.0,108492.0,111865.0,151705.0
충청남도 천안시 동남구,4413100000,시군구,202605,263552.0,39382.0,32367.0,33178.0,38673.0,46174.0,73778.0
충청남도 천안시 서북구,4413300000,시군구,202605,402306.0,71490.0,52176.0,65203.0,69819.0,65691.0,77927.0
충청남도 공주시,4415000000,시군구,202605,99841.0,11359.0,10036.0,7934.0,10753.0,16179.0,43580.0
충청남도 보령시,4418000000,시군구,202605,91353.0,10675.0,6737.0,7373.0,10845.0,15729.0,39994.0
충청남도 아산시,4420000000,시군구,202605,363223.0,69552.0,37544.0,52759.0,64688.0,56912.0,81768.0
충청남도 서산시,4421000000,시군구,202605,171306.0,26694.0,15059.0,19300.0,24679.0,29792.0,55782.0
충청남도 논산시,4423000000,시군구,202605,106094.0,12701.0,8224.0,8969.0,11877.0,17824.0,46499.0
충청남도 계룡시,4425000000,시군구,202605,45972.0,9260.0,4357.0,5287.0,7739.0,8356.0,10973.0
충청남도 당진시,4427000000,시군구,202605,172285.0,28021.0,13734.0,20424.0,27361.0,29013.0,53732.0
충청남도 금산군,4471000000,시군구,202605,48975.0,5400.0,3092.0,2941.0,4807.0,8383.0,24352.0
충청남도 부여군,4476000000,시군구,202605,57822.0,5262.0,3480.0,3357.0,5307.0,9021.0,31395.0
충청남도 서천군,4477000000,시군구,202605,46844.0,4111.0,2705.0,2727.0,4195.0,7393.0,25713.0
충청남도 청양군,4479000000,시군구,202605,30081.0,2725.0,2199.0,1738.0,2533.0,4679.0,16207.0
충청남도 홍성군,4480000000,시군구,202605,101443.0,15476.0,8242.0,10660.0,13274.0,16321.0,37470.0
충청남도 예산군,4481000000,시군구,202605,78337.0,8591.0,5308.0,6497.0,8300.0,12740.0,36901.0
충청남도 태안군,4482500000,시군구,202605,59083.0,5478.0,3745.0,3874.0,6073.0,9759.0,30154.0
전라남도,4600000000,시도,202605,1774082.0,247675.0,154633.0,170717.0,224471.0,300472.0,676114.0
전라남도 목포시,4611000000,시군구,202605,199813.0,30718.0,20367.0,19214.0,30148.0,35962.0,63404.0
전라남도 여수시,4613000000,시군구,202605,260913.0,37595.0,24495.0,27057.0,35305.0,45250.0,91211.0
전라남도 순천시,4615000000,시군구,202605,274685.0,45462.0,29267.0,32685.0,38200.0,47602.0,81469.0
전라남도 나주시,4617000000,시군구,202605,116791.0,18838.0,9790.0,14587.0,16346.0,17293.0,39937.0
전라남도 광양시,4623000000,시군구,202605,155909.0,26612.0,15619.0,20279.0,22376.0,29487.0,41536.0
전라남도 담양군,4671000000,시군구,202605,44112.0,4415.0,3065.0,3175.0,4303.0,7444.0,21710.0
전라남도 곡성군,4672000000,시군구,202605,27643.0,2362.0,1810.0,1814.0,2376.0,4658.0,14623.0
전라남도 구례군,4673000000,시군구,202605,23995.0,2217.0,1495.0,1261.0,2173.0,4107.0,12742.0
전라남도 고흥군,4677000000,시군구,202605,59047.0,4804.0,2917.0,3051.0,4890.0,8876.0,34509.0
전라남도 보성군,4678000000,시군구,202605,36691.0,3198.0,2120.0,1945.0,3117.0,5679.0,20632.0
전라남도 화순군,4679000000,시군구,202605,60008.0,7026.0,5379.0,4829.0,6217.0,10707.0,25850.0
전라남도 장흥군,4680000000,시군구,202605,34006.0,3486.0,2205.0,2217.0,3267.0,5440.0,17391.0
전라남도 강진군,4681000000,시군구,202605,31746.0,3438.0,2067.0,2164.0,2944.0,4852.0,16281.0
전라남도 해남군,4682000000,시군구,202605,62086.0,6664.0,4118.0,3962.0,6231.0,10201.0,30910.0
전라남도 영암군,4683000000,시군구,202605,50069.0,5718.0,3901.0,3717.0,6139.0,9096.0,21498.0
전라남도 무안군,4684000000,시군구,202605,95807.0,18256.0,9193.0,11380.0,15147.0,14313.0,27518.0
전라남도 함평군,4686000000,시군구,202605,29490.0,2593.0,1774.0,1818.0,2604.0,4845.0,15856.0
전라남도 영광군,4687000000,시군구,202605,53933.0,7262.0,4454.0,5116.0,5998.0,8637.0,22466.0
전라남도 장성군,4688000000,시군구,202605,43009.0,4890.0,3287.0,3446.0,4524.0,7234.0,19628.0
전라남도 완도군,4689000000,시군구,202605,44238.0,5042.0,2635.0,2715.0,5051.0,7011.0,21784.0
전라남도 진도군,4690000000,시군구,202605,27884.0,2992.0,1840.0,1776.0,2771.0,4466.0,14039.0
전라남도 신안군,4691000000,시군구,202605,42207.0,4087.0,2835.0,2509.0,4344.0,7312.0,21120.0
경상북도,4700000000,시도,202605,2496706.0,339037.0,214190.0,251191.0,328055.0,429821.0,934412.0
경상북도 포항시,4711000000,시군구,202605,487055.0,73455.0,42553.0,54387.0,69694.0,83731.0,163235.0
경상북도 포항시 남구,4711100000,시군구,202605,213333.0,30733.0,19271.0,22079.0,30890.0,36980.0,73380.0
경상북도 포항시 북구,4711300000,시군구,202605,273722.0,42722.0,23282.0,32308.0,38804.0,46751.0,89855.0
경상북도 경주시,4713000000,시군구,202605,243141.0,29799.0,19793.0,23085.0,29776.0,44464.0,96224.0
경상북도 김천시,4715000000,시군구,202605,132840.0,19032.0,10146.0,12857.0,16928.0,22076.0,51801.0
경상북도 안동시,4717000000,시군구,202605,152246.0,20242.0,14945.0,14029.0,18111.0,25300.0,59619.0
경상북도 구미시,4719000000,시군구,202605,402867.0,71227.0,42703.0,57256.0,69397.0,71739.0,90545.0
경상북도 영주시,4721000000,시군구,202605,96511.0,12416.0,7583.0,7395.0,10742.0,16379.0,41996.0
경상북도 영천시,4723000000,시군구,202605,94331.0,10013.0,6019.0,7626.0,9868.0,16199.0,44606.0
경상북도 상주시,4725000000,시군구,202605,89382.0,10107.0,5736.0,5890.0,9009.0,14356.0,44284.0
경상북도 문경시,4728000000,시군구,202605,64792.0,7148.0,4279.0,4331.0,6673.0,10576.0,31785.0
경상북도 경산시,4729000000,시군구,202605,263639.0,37171.0,33136.0,30263.0,35944.0,45784.0,81341.0
경상북도 의성군,4773000000,시군구,202605,47893.0,3289.0,1869.0,2587.0,3716.0,6947.0,29485.0
경상북도 청송군,4775000000,시군구,202605,23280.0,1655.0,1117.0,1454.0,1862.0,3657.0,13535.0
경상북도 영양군,4776000000,시군구,202605,15969.0,1280.0,903.0,946.0,1344.0,2594.0,8902.0
경상북도 영덕군,4777000000,시군구,202605,32525.0,2613.0,1523.0,1793.0,2931.0,5191.0,18474.0
경상북도 청도군,4782000000,시군구,202605,40058.0,2952.0,1637.0,2098.0,3504.0,6198.0,23669.0
경상북도 고령군,4783000000,시군구,202605,29581.0,2453.0,1668.0,1872.0,2823.0,5200.0,15565.0
경상북도 성주군,4784000000,시군구,202605,40552.0,3192.0,1856.0,2733.0,3788.0,6724.0,22259.0
경상북도 칠곡군,4785000000,시군구,202605,103618.0,14782.0,8188.0,9514.0,17013.0,21095.0,33026.0
경상북도 예천군,4790000000,시군구,202605,53467.0,8133.0,3108.0,4902.0,6646.0,7373.0,23305.0
경상북도 봉화군,4792000000,시군구,202605,28107.0,2340.0,1259.0,1334.0,2261.0,4444.0,16469.0
경상북도 울진군,4793000000,시군구,202605,46096.0,5091.0,3536.0,4060.0,4972.0,8046.0,20391.0
경상북도 울릉군,4794000000,시군구,202605,8756.0,647.0,633.0,779.0,1053.0,1748.0,3896.0
경상남도,4800000000,시도,202605,3196632.0,485149.0,281418.0,341230.0,468600.0,575621.0,1044614.0
경상남도 창원시,4812000000,시군구,202605,986759.0,150310.0,95365.0,118677.0,149050.0,175484.0,297873.0
경상남도 창원시 의창구,4812100000,시군구,202605,208424.0,30930.0,20891.0,25758.0,30475.0,37693.0,62677.0
경상남도 창원시 성산구,4812300000,시군구,202605,245920.0,39442.0,27550.0,36276.0,36671.0,45874.0,60107.0
경상남도 창원시 마산합포구,4812500000,시군구,202605,174767.0,24409.0,14564.0,18317.0,25444.0,28131.0,63902.0
경상남도 창원시 마산회원구,4812700000,시군구,202605,174485.0,24117.0,15361.0,17991.0,24830.0,31555.0,60631.0
경상남도 창원시 진해구,4812900000,시군구,202605,183163.0,31412.0,16999.0,20335.0,31630.0,32231.0,50556.0
경상남도 진주시,4817000000,시군구,202605,334984.0,53500.0,37184.0,38911.0,46366.0,56864.0,102159.0
경상남도 통영시,4822000000,시군구,202605,115818.0,16690.0,8345.0,8673.0,17025.0,21703.0,43382.0
경상남도 사천시,4824000000,시군구,202605,107808.0,15128.0,8743.0,10410.0,15017.0,19459.0,39051.0
경상남도 김해시,4825000000,시군구,202605,532665.0,91726.0,52683.0,64830.0,85197.0,104559.0,133670.0
경상남도 밀양시,4827000000,시군구,202605,98619.0,10318.0,6316.0,7464.0,10876.0,16177.0,47468.0
경상남도 거제시,4831000000,시군구,202605,229221.0,42202.0,17845.0,22011.0,43757.0,45376.0,58030.0
경상남도 양산시,4833000000,시군구,202605,361433.0,62025.0,31285.0,44794.0,59887.0,63633.0,99809.0
경상남도 의령군,4872000000,시군구,202605,24481.0,1927.0,1219.0,1365.0,2141.0,3978.0,13851.0
경상남도 함안군,4873000000,시군구,202605,56985.0,7060.0,3527.0,3737.0,6912.0,10205.0,25544.0
경상남도 창녕군,4874000000,시군구,202605,54536.0,5451.0,2632.0,3530.0,5522.0,8992.0,28409.0
경상남도 고성군,4882000000,시군구,202605,46849.0,4906.0,2534.0,2516.0,4859.0,8114.0,23920.0
경상남도 남해군,4884000000,시군구,202605,41091.0,3877.0,2309.0,2207.0,3533.0,6637.0,22528.0
경상남도 하동군,4885000000,시군구,202605,39703.0,3124.0,1941.0,2104.0,3216.0,7035.0,22283.0
경상남도 산청군,4886000000,시군구,202605,32672.0,2407.0,1562.0,1631.0,2513.0,5602.0,18957.0
경상남도 함양군,4887000000,시군구,202605,35217.0,3495.0,1916.0,1986.0,3173.0,6004.0,18643.0
경상남도 거창군,4888000000,시군구,202605,58874.0,8197.0,4251.0,4465.0,6402.0,9770.0,25789.0
경상남도 합천군,4889000000,시군구,202605,38917.0,2806.0,1761.0,1919.0,3154.0,6029.0,23248.0
제주특별자치도,5000000000,시도,202605,662969.0,112957.0,63931.0,76844.0,101565.0,118346.0,189326.0
제주특별자치도 제주시,5011000000,시군구,202605,484171.0,84639.0,49788.0,59897.0,74981.0,85860.0,129006.0
제주특별자치도 서귀포시,5013000000,시군구,202605,178798.0,28318.0,14143.0,16947.0,26584.0,32486.0,60320.0
강원특별자치도,5100000000,시도,202605,1507237.0,203945.0,145555.0,159144.0,192137.0,255410.0,551046.0
강원특별자치도 춘천시,5111000000,시군구,202605,285160.0,42566.0,34631.0,34960.0,38298.0,46045.0,88660.0
강원특별자치도 원주시,5113000000,시군구,202605,364570.0,57808.0,38191.0,47419.0,53187.0,62205.0,105760.0
강원특별자치도 강릉시,5115000000,시군구,202605,205790.0,26337.0,19925.0,20631.0,26596.0,36188.0,76113.0
강원특별자치도 동해시,5117000000,시군구,202605,85608.0,12259.0,7275.0,8063.0,11650.0,15762.0,30599.0
강원특별자치도 태백시,5119000000,시군구,202605,36853.0,4566.0,2594.0,2679.0,4706.0,6608.0,15700.0
강원특별자치도 속초시,5121000000,시군구,202605,78805.0,10551.0,6538.0,8586.0,10523.0,14215.0,28392.0
강원특별자치도 삼척시,5123000000,시군구,202605,60408.0,7269.0,5759.0,4618.0,6734.0,10445.0,25583.0
강원특별자치도 홍천군,5172000000,시군구,202605,65889.0,6991.0,4712.0,5389.0,6620.0,10548.0,31629.0
강원특별자치도 횡성군,5173000000,시군구,202605,45596.0,4732.0,2749.0,2782.0,4165.0,7330.0,23838.0
강원특별자치도 영월군,5175000000,시군구,202605,35757.0,3555.0,2269.0,2201.0,3524.0,6122.0,18086.0
강원특별자치도 평창군,5176000000,시군구,202605,39917.0,3666.0,2648.0,2515.0,3964.0,7144.0,19980.0
강원특별자치도 정선군,5177000000,시군구,202605,35113.0,3105.0,2376.0,2301.0,3905.0,6632.0,16794.0
강원특별자치도 철원군,5178000000,시군구,202605,39727.0,5204.0,3946.0,4098.0,4382.0,6177.0,15920.0
강원특별자치도 화천군,5179000000,시군구,202605,22328.0,2772.0,2636.0,2464.0,2178.0,3285.0,8993.0
강원특별자치도 양구군,5180000000,시군구,202605,20358.0,3027.0,2065.0,2187.0,2241.0,3013.0,7825.0
강원특별자치도 인제군,5181000000,시군구,202605,30752.0,3983.0,3276.0,3736.0,3600.0,4568.0,11589.0
강원특별자치도 고성군,5182000000,시군구,202605,27189.0,2790.0,2157.0,2480.0,2760.0,4491.0,12511.0
강원특별자치도 양양군,5183000000,시군구,202605,27417.0,2764.0,1808.0,2035.0,3104.0,4632.0,13074.0
전북특별자치도,5200000000,시도,202605,1719420.0,243738.0,168475.0,172871.0,223238.0,296833.0,614265.0
전북특별자치도 전주시,5211000000,시군구,202605,621760.0,101455.0,75182.0,74444.0,90609.0,107334.0,172736.0
전북특별자치도 전주시 완산구,5211100000,시군구,202605,314034.0,46441.0,38045.0,36491.0,42988.0,55780.0,94289.0
전북특별자치도 전주시 덕진구,5211300000,시군구,202605,307726.0,55014.0,37137.0,37953.0,47621.0,51554.0,78447.0
전북특별자치도 군산시,5213000000,시군구,202605,255649.0,38494.0,23558.0,25862.0,37430.0,45567.0,84738.0
전북특별자치도 익산시,5214000000,시군구,202605,266818.0,37098.0,28209.0,27355.0,33847.0,47248.0,93061.0
전북특별자치도 정읍시,5218000000,시군구,202605,100683.0,12109.0,7958.0,7960.0,11280.0,17726.0,43650.0
전북특별자치도 남원시,5219000000,시군구,202605,73937.0,9019.0,5349.0,5429.0,7947.0,13195.0,32998.0
전북특별자치도 김제시,5221000000,시군구,202605,81665.0,9066.0,6157.0,6938.0,8560.0,13166.0,37778.0
전북특별자치도 완주군,5271000000,시군구,202605,100033.0,14226.0,8445.0,11290.0,13002.0,16834.0,36236.0
전북특별자치도 진안군,5272000000,시군구,202605,24414.0,2287.0,1516.0,1368.0,2057.0,4014.0,13172.0
전북특별자치도 무주군,5273000000,시군구,202605,23202.0,2341.0,1482.0,1507.0,2226.0,3901.0,11745.0
전북특별자치도 장수군,5274000000,시군구,202605,21144.0,2114.0,1346.0,1274.0,1986.0,3452.0,10972.0
전북특별자치도 임실군,5275000000,시군구,202605,25347.0,2304.0,1429.0,1632.0,2172.0,3911.0,13899.0
전북특별자치도 순창군,5277000000,시군구,202605,27611.0,3028.0,1981.0,1704.0,2735.0,4656.0,13507.0
전북특별자치도 고창군,5279000000,시군구,202605,50148.0,5561.0,2957.0,3143.0,4695.0,8051.0,25741.0
전북특별자치도 부안군,5280000000,시군구,202605,47009.0,4636.0,2906.0,2965.0,4692.0,7778.0,24032.0
서울특별시,1100000000,시도,202606,9289813.0,1169440.0,1232287.0,1469771.0,1355706.0,1461205.0,2601404.0
서울특별시 종로구,1111000000,시군구,202606,136318.0,14035.0,19870.0,19983.0,17996.0,22468.0,41966.0
서울특별시 중구,1114000000,시군구,202606,117558.0,10669.0,15371.0,21242.0,16146.0,17699.0,36431.0
서울특별시 용산구,1117000000,시군구,202606,199648.0,22306.0,25587.0,36964.0,28896.0,31407.0,54488.0
서울특별시 성동구,1120000000,시군구,202606,274517.0,32816.0,37232.0,48379.0,39523.0,42576.0,73991.0
서울특별시 광진구,1121500000,시군구,202606,330905.0,36070.0,54203.0,57074.0,45786.0,50606.0,87166.0
서울특별시 동대문구,1123000000,시군구,202606,352848.0,41253.0,55543.0,56239.0,48440.0,52717.0,98656.0
서울특별시 중랑구,1126000000,시군구,202606,376386.0,39084.0,44093.0,59263.0,50346.0,60798.0,122802.0
서울특별시 성북구,1129000000,시군구,202606,421762.0,54990.0,61979.0,57119.0,59091.0,70249.0,118334.0
서울특별시 강북구,1130500000,시군구,202606,278041.0,27021.0,33563.0,34348.0,35804.0,48147.0,99158.0
서울특별시 도봉구,1132000000,시군구,202606,298225.0,32390.0,32350.0,37078.0,39091.0,51340.0,105976.0
서울특별시 노원구,1135000000,시군구,202606,481053.0,65944.0,59934.0,61844.0,67968.0,82545.0,142818.0
서울특별시 은평구,1138000000,시군구,202606,453212.0,52863.0,54464.0,67057.0,63699.0,76113.0,139016.0
서울특별시 서대문구,1141000000,시군구,202606,299810.0,36581.0,44450.0,45494.0,41609.0,47306.0,84370.0
서울특별시 마포구,1144000000,시군구,202606,356487.0,43500.0,53618.0,64549.0,54121.0,55772.0,84927.0
서울특별시 양천구,1147000000,시군구,202606,421247.0,67770.0,44916.0,51502.0,68533.0,71015.0,117511.0
서울특별시 강서구,1150000000,시군구,202606,548515.0,65904.0,69662.0,96634.0,81283.0,81016.0,154016.0
서울특별시 구로구,1153000000,시군구,202606,382633.0,45769.0,45049.0,61915.0,54106.0,59519.0,116275.0
서울특별시 금천구,1154500000,시군구,202606,222503.0,19936.0,30857.0,40127.0,27353.0,34335.0,69895.0
서울특별시 영등포구,1156000000,시군구,202606,371867.0,41890.0,51706.0,75168.0,51992.0,53677.0,97434.0
서울특별시 동작구,1159000000,시군구,202606,371999.0,42138.0,59040.0,62224.0,50513.0,56362.0,101722.0
서울특별시 관악구,1162000000,시군구,202606,477797.0,37006.0,100974.0,94944.0,57252.0,64000.0,123621.0
서울특별시 서초구,1165000000,시군구,202606,414383.0,71712.0,47266.0,57312.0,70769.0,68785.0,98539.0
서울특별시 강남구,1168000000,시군구,202606,552830.0,94876.0,61459.0,79268.0,98953.0,88838.0,129436.0
서울특별시 송파구,1171000000,시군구,202606,650258.0,97348.0,74920.0,106828.0,105181.0,98757.0,167224.0
서울특별시 강동구,1174000000,시군구,202606,499011.0,75569.0,54181.0,77216.0,81255.0,75158.0,135632.0
부산광역시,2600000000,시도,202606,3232370.0,431324.0,330103.0,388502.0,455808.0,523555.0,1103078.0
부산광역시 중구,2611000000,시군구,202606,36306.0,2114.0,4610.0,3991.0,3796.0,5826.0,15969.0
부산광역시 서구,2614000000,시군구,202606,101216.0,11010.0,10439.0,10073.0,12459.0,16286.0,40949.0
부산광역시 동구,2617000000,시군구,202606,83354.0,7830.0,7777.0,10581.0,10401.0,13373.0,33392.0
부산광역시 영도구,2620000000,시군구,202606,100570.0,9643.0,8515.0,8744.0,11759.0,16482.0,45427.0
부산광역시 부산진구,2623000000,시군구,202606,364912.0,42760.0,45754.0,54401.0,48851.0,55516.0,117630.0
부산광역시 동래구,2626000000,시군구,202606,271097.0,43057.0,24899.0,31745.0,42041.0,43821.0,85534.0
부산광역시 남구,2629000000,시군구,202606,254413.0,34817.0,30401.0,28046.0,35053.0,41644.0,84452.0
부산광역시 북구,2632000000,시군구,202606,260736.0,32895.0,23870.0,31159.0,33315.0,44563.0,94934.0
부산광역시 해운대구,2635000000,시군구,202606,370739.0,54395.0,34510.0,41252.0,54873.0,65167.0,120542.0
부산광역시 사하구,2638000000,시군구,202606,282159.0,34135.0,28190.0,29704.0,38100.0,48144.0,103886.0
부산광역시 금정구,2641000000,시군구,202606,205672.0,23103.0,25459.0,20516.0,24919.0,33098.0,78577.0
부산광역시 강서구,2644000000,시군구,202606,153555.0,35295.0,10609.0,24222.0,32063.0,19137.0,32229.0
부산광역시 연제구,2647000000,시군구,202606,211464.0,29313.0,21029.0,28495.0,30803.0,33476.0,68348.0
부산광역시 수영구,2650000000,시군구,202606,168440.0,18608.0,18958.0,22958.0,22774.0,25956.0,59186.0
부산광역시 사상구,2653000000,시군구,202606,192475.0,20257.0,20624.0,22402.0,23603.0,32677.0,72912.0
부산광역시 기장군,2671000000,시군구,202606,175262.0,32092.0,14459.0,20213.0,30998.0,28389.0,49111.0
대구광역시,2700000000,시도,202606,2348165.0,343716.0,247258.0,285821.0,331806.0,408408.0,731156.0
대구광역시 중구,2711000000,시군구,202606,101754.0,15790.0,13618.0,18534.0,15016.0,14286.0,24510.0
대구광역시 동구,2714000000,시군구,202606,338476.0,44655.0,32990.0,44355.0,46136.0,55561.0,114779.0
대구광역시 서구,2717000000,시군구,202606,163508.0,16535.0,14238.0,19605.0,19463.0,28092.0,65575.0
대구광역시 남구,2720000000,시군구,202606,141344.0,14025.0,16357.0,18435.0,17282.0,23307.0,51938.0
대구광역시 북구,2723000000,시군구,202606,406915.0,58455.0,49706.0,47698.0,55571.0,75620.0,119865.0
대구광역시 수성구,2726000000,시군구,202606,408147.0,71229.0,41461.0,42906.0,62559.0,73674.0,116318.0
대구광역시 달서구,2729000000,시군구,202606,513399.0,74979.0,56683.0,61016.0,70913.0,93303.0,156505.0
대구광역시 달성군,2771000000,시군구,202606,252000.0,46805.0,21296.0,32124.0,43243.0,41054.0,67478.0
대구광역시 군위군,2772000000,시군구,202606,22622.0,1243.0,909.0,1148.0,1623.0,3511.0,14188.0
인천광역시,2800000000,시도,202606,3061002.0,462573.0,330992.0,433555.0,472981.0,514311.0,846590.0
인천광역시 중구,2811000000,시군구,202606,179030.0,28989.0,22005.0,29415.0,29743.0,27552.0,41326.0
인천광역시 동구,2814000000,시군구,202606,57926.0,6629.0,5273.0,6582.0,8065.0,9811.0,21566.0
인천광역시 미추홀구,2817700000,시군구,202606,418211.0,55321.0,48350.0,58716.0,62276.0,68627.0,124921.0
인천광역시 연수구,2818500000,시군구,202606,410290.0,79809.0,44212.0,57188.0,71010.0,68191.0,89880.0
인천광역시 남동구,2820000000,시군구,202606,479149.0,66567.0,53016.0,60780.0,71866.0,84023.0,142897.0
인천광역시 부평구,2823700000,시군구,202606,488191.0,63527.0,52737.0,73750.0,69996.0,82362.0,145819.0
인천광역시 계양구,2824500000,시군구,202606,276309.0,32500.0,30338.0,37091.0,36840.0,51727.0,87813.0
인천광역시 서구,2826000000,시군구,202606,662875.0,121190.0,68919.0,103662.0,114530.0,108412.0,146162.0
인천광역시 강화군,2871000000,시군구,202606,69681.0,6689.0,4090.0,4805.0,6818.0,10573.0,36706.0
인천광역시 옹진군,2872000000,시군구,202606,19340.0,1352.0,2052.0,1566.0,1837.0,3033.0,9500.0
광주광역시,2900000000,시도,202606,1385460.0,226312.0,165942.0,173903.0,209677.0,239520.0,370106.0
광주광역시 동구,2911000000,시군구,202606,105200.0,14296.0,13400.0,14280.0,14060.0,15312.0,33852.0
광주광역시 서구,2914000000,시군구,202606,274624.0,40643.0,34805.0,34121.0,40015.0,49160.0,75880.0
광주광역시 남구,2915500000,시군구,202606,205647.0,35198.0,20789.0,22740.0,31827.0,32635.0,62458.0
광주광역시 북구,2917000000,시군구,202606,416783.0,64420.0,48199.0,53589.0,60775.0,70581.0,119219.0
광주광역시 광산구,2920000000,시군구,202606,383206.0,71755.0,48749.0,49173.0,63000.0,71832.0,78697.0
대전광역시,3000000000,시도,202606,1442034.0,220887.0,185483.0,196767.0,206836.0,241715.0,390346.0
대전광역시 동구,3011000000,시군구,202606,218251.0,29420.0,27661.0,25328.0,28682.0,36118.0,71042.0
대전광역시 중구,3014000000,시군구,202606,224273.0,30667.0,24631.0,26342.0,30437.0,38360.0,73836.0
대전광역시 서구,3017000000,시군구,202606,464359.0,73240.0,62709.0,66511.0,68764.0,76901.0,116234.0
대전광역시 유성구,3020000000,시군구,202606,371104.0,67126.0,52261.0,59245.0,58142.0,59074.0,75256.0
대전광역시 대덕구,3023000000,시군구,202606,164047.0,20434.0,18221.0,19341.0,20811.0,31262.0,53978.0
울산광역시,3100000000,시도,202606,1087089.0,173981.0,106730.0,136932.0,167127.0,195449.0,306870.0
울산광역시 중구,3111000000,시군구,202606,203026.0,30012.0,18264.0,24501.0,29405.0,35904.0,64940.0
울산광역시 남구,3114000000,시군구,202606,304337.0,45492.0,33342.0,42723.0,44462.0,55029.0,83289.0
울산광역시 동구,3117000000,시군구,202606,147756.0,24662.0,13866.0,16762.0,25780.0,23975.0,42711.0
울산광역시 북구,3120000000,시군구,202606,213685.0,41828.0,20427.0,29255.0,37266.0,37713.0,47196.0
울산광역시 울주군,3171000000,시군구,202606,218285.0,31987.0,20831.0,23691.0,30214.0,42828.0,68734.0
세종특별자치시,3600000000,시도,202606,390923.0,91540.0,36172.0,56878.0,75664.0,60149.0,70520.0
세종특별자치시,3611000000,시도,202606,390923.0,91540.0,36172.0,56878.0,75664.0,60149.0,70520.0
경기도,4100000000,시도,202606,13761783.0,2199084.0,1526085.0,1937513.0,2167602.0,2358937.0,3572562.0
경기도 수원시,4111000000,시군구,202606,1185770.0,180973.0,159031.0,189037.0,182464.0,199613.0,274652.0
경기도 수원시 장안구,4111100000,시군구,202606,269984.0,38149.0,37143.0,35565.0,37609.0,48937.0,72581.0
경기도 수원시 권선구,4111300000,시군구,202606,360286.0,52091.0,43883.0,57790.0,55644.0,60933.0,89945.0
경기도 수원시 팔달구,4111500000,시군구,202606,193401.0,23309.0,27770.0,32776.0,26455.0,31839.0,51252.0
경기도 수원시 영통구,4111700000,시군구,202606,362099.0,67424.0,50235.0,62906.0,62756.0,57904.0,60874.0
경기도 성남시,4113000000,시군구,202606,902344.0,134446.0,102096.0,134397.0,139684.0,149609.0,242112.0
경기도 성남시 수정구,4113100000,시군구,202606,234639.0,29263.0,27242.0,36460.0,33950.0,38086.0,69638.0
경기도 성남시 중원구,4113300000,시군구,202606,200064.0,23466.0,22724.0,30796.0,28233.0,32886.0,61959.0
경기도 성남시 분당구,4113500000,시군구,202606,467641.0,81717.0,52130.0,67141.0,77501.0,78637.0,110515.0
경기도 의정부시,4115000000,시군구,202606,461917.0,65750.0,52281.0,60921.0,67438.0,81564.0,133963.0
경기도 안양시,4117000000,시군구,202606,562305.0,83871.0,62098.0,87426.0,82723.0,93082.0,153105.0
경기도 안양시 만안구,4117100000,시군구,202606,233711.0,28572.0,26182.0,35385.0,31130.0,38811.0,73631.0
경기도 안양시 동안구,4117300000,시군구,202606,328594.0,55299.0,35916.0,52041.0,51593.0,54271.0,79474.0
경기도 부천시,4119000000,시군구,202606,755453.0,98923.0,82659.0,104327.0,109763.0,131252.0,228529.0
경기도 부천시 원미구,4119200000,시군구,202606,382339.0,50778.0,43958.0,55060.0,56173.0,65840.0,110530.0
경기도 부천시 소사구,4119400000,시군구,202606,224202.0,32299.0,21882.0,29913.0,34836.0,36828.0,68444.0
경기도 부천시 오정구,4119600000,시군구,202606,148912.0,15846.0,16819.0,19354.0,18754.0,28584.0,49555.0
경기도 광명시,4121000000,시군구,202606,303666.0,47113.0,33095.0,45434.0,47026.0,51596.0,79402.0
경기도 평택시,4122000000,시군구,202606,619670.0,105627.0,72154.0,101733.0,101939.0,102985.0,135232.0
경기도 동두천시,4125000000,시군구,202606,86265.0,10789.0,8271.0,8283.0,10985.0,15712.0,32225.0
경기도 안산시,4127000000,시군구,202606,609240.0,80257.0,79510.0,83056.0,83491.0,118966.0,163960.0
경기도 안산시 상록구,4127100000,시군구,202606,320773.0,41164.0,42963.0,41051.0,43299.0,63902.0,88394.0
경기도 안산시 단원구,4127300000,시군구,202606,288467.0,39093.0,36547.0,42005.0,40192.0,55064.0,75566.0
경기도 고양시,4128000000,시군구,202606,1057438.0,154989.0,116357.0,144148.0,156079.0,193285.0,292580.0
경기도 고양시 덕양구,4128100000,시군구,202606,483048.0,70532.0,49972.0,70229.0,73479.0,83566.0,135270.0
